task_id,repo,task_type,task_type_confidence,estimated_difficulty,build_success,docker_success,image_available,image_size_mb,image_last_updated,original_test_success,bug_reproducible,external_service_required,private_credential_required,missing_dependency,corrective_bug,fail_to_pass_count,pass_to_pass_count,screening_status,remove_reason,needs_manual_review,screening_notes,screening_stage
python-telegram-bot__python-telegram-bot-4673,python-telegram-bot/python-telegram-bot,bug_repair,0.8,Hard,,,1,495.7,2025-04-30T18:24:06.146505Z,,,1,0,,1,4,6478,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6478 tests) -> long runtime,automatic
matplotlib__matplotlib-28881,matplotlib/matplotlib,bug_repair,0.9,Easy,,,1,1242.7,2025-04-30T18:27:19.485806Z,,,1,0,,1,1,8225,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8225 tests) -> long runtime,automatic
instructlab__instructlab-2004,instructlab/instructlab,bug_repair,0.85,Medium,,,1,7170.6,2025-04-30T18:39:01.23206Z,,,0,0,,1,1,178,keep,,0,,automatic
instructlab__instructlab-1576,instructlab/instructlab,bug_repair,0.9,Medium,,,1,7571.8,2025-04-30T18:39:23.395453Z,,,0,0,,1,2,77,keep,,0,,automatic
qtile__qtile-5154,qtile/qtile,bug_repair,0.88,Medium,,,1,571.9,2025-04-30T18:27:29.577398Z,,,1,0,,1,4,1252,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-18051,conan-io/conan,bug_repair,0.9,Medium,,,1,491.4,2025-04-30T18:28:31.43036Z,,,0,0,,1,1,4365,keep,,0,,automatic
conan-io__conan-15946,conan-io/conan,unknown,0.2,Easy,,,1,500.0,2025-04-30T18:31:37.233941Z,,,1,0,,0,1,3741,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
mikedh__trimesh-2205,mikedh/trimesh,bug_repair,0.9,Hard,,,1,928.4,2025-04-30T18:29:41.603851Z,,,1,0,,1,5,607,keep,,1,static hint: mentions network/external service -> manual review,automatic
pylint-dev__pylint-9504,pylint-dev/pylint,bug_repair,0.9,Hard,,,1,490.5,2025-04-30T18:28:55.256854Z,,,1,1,,1,1,1834,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
pylint-dev__pylint-10036,pylint-dev/pylint,bug_repair,0.79,Medium,,,1,450.6,2025-04-30T18:29:56.127534Z,,,0,0,,1,1,1859,keep,,0,,automatic
keras-team__keras-19564,keras-team/keras,bug_repair,0.9,Easy,,,1,2108.8,2025-04-30T18:35:11.422599Z,,,1,0,,1,1,7201,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7201 tests) -> long runtime,automatic
instructlab__instructlab-615,instructlab/instructlab,bug_repair,0.9,Medium,,,1,6402.6,2025-04-30T18:40:32.185983Z,,,1,0,,1,1,12,keep,,1,static hint: mentions network/external service -> manual review,automatic
sphinx-doc__sphinx-12615,sphinx-doc/sphinx,bug_repair,0.8,Medium,,,1,596.0,2025-04-30T18:32:55.017308Z,,,1,0,,1,1,2007,keep,,1,static hint: mentions network/external service -> manual review,automatic
pylint-dev__pylint-9876,pylint-dev/pylint,bug_repair,0.85,Medium,,,1,471.2,2025-04-30T18:34:24.210612Z,,,0,0,,1,1,1861,keep,,0,,automatic
falconry__falcon-2248,falconry/falcon,feature,0.9,Hard,,,1,447.0,2025-04-30T18:33:38.728777Z,,,1,0,,0,31,3332,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-17917,conan-io/conan,question,0.9,Medium,,,1,523.5,2025-04-30T18:38:18.286777Z,,,1,0,,0,1,4292,remove,task_type=question (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
geopandas__geopandas-3513,geopandas/geopandas,bug_repair,0.85,Easy,,,1,1011.1,2025-04-30T18:36:24.97573Z,,,1,0,,1,4,2353,keep,,1,static hint: mentions network/external service -> manual review,automatic
pwr-solaar__solaar-2745,pwr-Solaar/Solaar,feature,0.64,Hard,,,1,559.6,2025-04-30T18:38:24.218921Z,,,0,0,,0,26,594,remove,task_type=feature (not corrective bug repair),0,,automatic
aiogram__aiogram-1575,aiogram/aiogram,feature,0.9,Hard,,,1,542.8,2025-04-30T18:38:57.055243Z,,,0,0,,0,39,1465,remove,task_type=feature (not corrective bug repair),0,,automatic
pylint-dev__pylint-9838,pylint-dev/pylint,unknown,0.2,Hard,,,1,471.2,2025-04-30T18:39:15.541601Z,,,0,0,,0,2,1854,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
aws-cloudformation__cfn-lint-3749,aws-cloudformation/cfn-lint,bug_repair,0.9,Medium,,,1,756.3,2025-04-30T18:39:57.554383Z,,,0,0,,1,3,1223,keep,,0,,automatic
aws-cloudformation__cfn-lint-3607,aws-cloudformation/cfn-lint,bug_repair,0.79,Medium,,,1,757.6,2025-04-30T18:40:15.663791Z,,,1,0,,1,3,1159,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3817,aws-cloudformation/cfn-lint,bug_repair,0.9,Medium,,,1,759.0,2025-04-30T18:40:34.304907Z,,,0,0,,1,1,1238,keep,,0,,automatic
streamlink__streamlink-6455,streamlink/streamlink,feature,0.9,Medium,,,1,548.4,2025-04-30T18:41:01.567145Z,,,1,0,,0,2,6007,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6007 tests) -> long runtime,automatic
sphinx-doc__sphinx-12183,sphinx-doc/sphinx,bug_repair,0.9,Medium,,,1,595.6,2025-04-30T18:41:25.000939Z,,,1,0,,1,1,1953,keep,,1,static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-1088,instructlab/instructlab,bug_repair,0.57,Medium,,,1,6498.8,2025-04-30T18:51:02.958868Z,,,1,0,,1,1,47,keep,,1,static hint: mentions network/external service -> manual review,automatic
beancount__beancount-799,beancount/beancount,bug_repair,0.9,Easy,,,1,544.1,2025-04-30T18:41:25.046362Z,,,0,0,,1,1,1091,keep,,0,,automatic
conan-io__conan-15705,conan-io/conan,feature,0.9,Easy,,,1,538.2,2025-04-30T18:44:32.693516Z,,,1,0,,0,1,3650,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
deepset-ai__haystack-8941,deepset-ai/haystack,bug_repair,0.8,Medium,,,1,5425.4,2025-04-30T18:52:29.506027Z,,,1,1,,1,1,2218,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
beancount__beancount-931,beancount/beancount,feature,0.9,Medium,,,1,520.9,2025-04-30T18:42:11.20207Z,,,1,0,,0,1,1076,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-15737,conan-io/conan,question,0.9,Medium,,,1,499.4,2025-04-30T18:45:02.820471Z,,,0,0,,0,2,3644,remove,task_type=question (not corrective bug repair),0,,automatic
conan-io__conan-16613,conan-io/conan,feature,0.9,Medium,,,1,491.7,2025-04-30T18:46:13.781628Z,,,1,0,,0,2,3932,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
sphinx-doc__sphinx-12087,sphinx-doc/sphinx,bug_repair,0.8,Hard,,,1,615.9,2025-04-30T18:43:58.800233Z,,,1,0,,1,2,2005,keep,,1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-29781,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1219.9,2025-04-30T18:46:51.518216Z,,,1,0,,1,1,8350,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8350 tests) -> long runtime,automatic
pylint-dev__pylint-9990,pylint-dev/pylint,bug_repair,0.9,Hard,,,1,466.7,2025-04-30T18:46:13.586755Z,,,0,0,,1,2,1862,keep,,0,,automatic
matplotlib__matplotlib-29209,matplotlib/matplotlib,bug_repair,0.9,Easy,,,1,1214.8,2025-04-30T18:48:17.9571Z,,,1,0,,1,1,8274,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8274 tests) -> long runtime,automatic
icloud-photos-downloader__icloud_photos_downloader-1061,icloud-photos-downloader/icloud_photos_downloader,bug_repair,0.85,Medium,,,1,629.7,2025-04-30T18:48:00.20291Z,,,1,0,,1,1,174,keep,,1,static hint: mentions network/external service -> manual review,automatic
reflex-dev__reflex-4708,reflex-dev/reflex,bug_repair,0.8,Medium,,,1,1023.9,2025-04-30T18:49:34.09984Z,,,1,0,,1,2,2897,keep,,1,static hint: mentions network/external service -> manual review,automatic
keras-team__keras-20880,keras-team/keras,unknown,0.2,Hard,,,1,3229.9,2025-04-30T18:55:04.911092Z,,,0,0,,0,59,8334,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; very large pass_to_pass suite (8334 tests) -> long runtime; large fail_to_pass set (59 tests),automatic
sissbruecker__linkding-652,sissbruecker/linkding,feature,0.9,Hard,,,1,676.3,2025-04-30T18:50:02.892951Z,,,0,0,,0,2,552,remove,task_type=feature (not corrective bug repair),0,,automatic
jupyterlab__jupyter-ai-1294,jupyterlab/jupyter-ai,bug_repair,0.9,Medium,,,1,1033.0,2025-04-30T18:52:43.085408Z,,,1,0,,1,1,37,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3821,aws-cloudformation/cfn-lint,bug_repair,0.9,Easy,,,1,757.7,2025-04-30T18:51:14.916442Z,,,0,0,,1,1,1239,keep,,0,,automatic
keras-team__keras-20703,keras-team/keras,bug_repair,0.85,Hard,,,1,3424.0,2025-04-30T18:58:29.877814Z,,,1,0,,1,1,8214,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8214 tests) -> long runtime,automatic
keras-team__keras-19911,keras-team/keras,bug_repair,0.9,Hard,,,1,1828.7,2025-04-30T18:56:25.176175Z,,,1,0,,1,1,7119,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7119 tests) -> long runtime,automatic
deepset-ai__haystack-8804,deepset-ai/haystack,bug_repair,0.79,Medium,,,1,9034.6,2025-04-30T19:06:13.561983Z,,,1,0,,1,4,1804,keep,,1,very large image (9035 MB) -> slow environment; static hint: mentions network/external service -> manual review,automatic
amoffat__sh-744,amoffat/sh,unknown,0.2,Easy,,,1,591.3,2025-04-30T18:53:18.159879Z,,,1,0,,0,1,178,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
facebookresearch__hydra-3005,facebookresearch/hydra,bug_repair,0.9,Hard,,,1,982.4,2025-04-30T18:54:54.717625Z,,,1,0,,1,24,2142,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3854,aws-cloudformation/cfn-lint,bug_repair,0.9,Medium,,,1,752.4,2025-04-30T18:55:54.89731Z,,,0,0,,1,1,1245,keep,,0,,automatic
aws-cloudformation__cfn-lint-3965,aws-cloudformation/cfn-lint,bug_repair,0.79,Medium,,,1,759.3,2025-04-30T18:56:25.480974Z,,,1,0,,1,1,1288,keep,,1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-5932,streamlink/streamlink,bug_repair,0.9,Easy,,,1,550.7,2025-04-30T18:57:10.189534Z,,,1,0,,1,1,6118,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6118 tests) -> long runtime,automatic
kozea__weasyprint-2398,Kozea/WeasyPrint,bug_repair,0.9,Medium,,,1,499.2,2025-04-30T18:57:26.454614Z,,,0,0,,1,1,2740,keep,,0,,automatic
pydata__xarray-9552,pydata/xarray,bug_repair,0.66,Hard,,,1,1135.5,2025-04-30T18:59:53.893484Z,,,1,0,,1,1,15012,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (15012 tests) -> long runtime,automatic
aws-cloudformation__cfn-lint-3367,aws-cloudformation/cfn-lint,bug_repair,0.57,Hard,,,1,757.0,2025-04-30T18:58:28.890575Z,,,1,0,,1,4,975,keep,,1,static hint: mentions network/external service -> manual review,automatic
sphinx-doc__sphinx-12003,sphinx-doc/sphinx,bug_repair,0.8,Hard,,,1,607.5,2025-04-30T18:58:40.053735Z,,,1,0,,1,1,2148,keep,,1,static hint: mentions network/external service -> manual review,automatic
reata__sqllineage-593,reata/sqllineage,unknown,0.2,Medium,,,1,747.9,2025-04-30T19:02:02.515909Z,,,0,0,,0,1,403,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
aws-cloudformation__cfn-lint-3605,aws-cloudformation/cfn-lint,bug_repair,0.8,Easy,,,1,757.6,2025-04-30T18:59:46.594153Z,,,0,0,,1,1,1159,keep,,0,,automatic
ipython__ipython-14838,ipython/ipython,bug_repair,0.79,Hard,,,1,510.5,2025-04-30T18:59:52.433282Z,,,1,0,,1,36,1212,keep,,1,static hint: mentions network/external service -> manual review,automatic
pvlib__pvlib-python-2393,pvlib/pvlib-python,bug_repair,0.9,Medium,,,1,1011.6,2025-04-30T19:01:59.500692Z,,,1,0,,1,1,1275,keep,,1,static hint: mentions network/external service -> manual review,automatic
reata__sqllineage-561,reata/sqllineage,bug_repair,0.88,Medium,,,1,749.5,2025-04-30T19:04:02.205829Z,,,1,0,,1,1,381,keep,,1,static hint: mentions network/external service -> manual review,automatic
deepset-ai__haystack-9284,deepset-ai/haystack,feature,0.9,Medium,,,1,9195.8,2025-04-30T19:17:22.083651Z,,,0,0,,0,1,2586,remove,task_type=feature (not corrective bug repair),1,very large image (9196 MB) -> slow environment,automatic
matplotlib__matplotlib-27998,matplotlib/matplotlib,feature,0.54,Hard,,,1,1142.1,2025-04-30T19:02:34.927342Z,,,0,0,,0,9,7935,remove,task_type=feature (not corrective bug repair),1,very large pass_to_pass suite (7935 tests) -> long runtime,automatic
reflex-dev__reflex-3336,reflex-dev/reflex,bug_repair,0.85,Medium,,,1,774.7,2025-04-30T19:03:41.74122Z,,,1,0,,1,1,2772,keep,,1,static hint: mentions network/external service -> manual review,automatic
pdm-project__pdm-3419,pdm-project/pdm,bug_repair,0.8,Hard,,,1,507.1,2025-04-30T19:03:52.311766Z,,,1,0,,1,3,936,keep,,1,static hint: mentions network/external service -> manual review,automatic
beeware__briefcase-1785,beeware/briefcase,bug_repair,0.8,Medium,,,1,465.0,2025-04-30T19:04:46.973069Z,,,1,0,,1,1,2767,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-17538,conan-io/conan,feature,0.9,Hard,,,1,542.7,2025-04-30T19:10:12.139987Z,,,1,0,,0,7,4185,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
kedro-org__kedro-3947,kedro-org/kedro,bug_repair,0.57,Medium,,,1,1027.3,2025-04-30T19:07:39.890098Z,,,1,0,,1,1,1381,keep,,1,static hint: mentions network/external service -> manual review,automatic
reata__sqllineage-582,reata/sqllineage,feature,0.72,Easy,,,1,749.2,2025-04-30T19:10:41.236934Z,,,0,1,,0,1,404,remove,task_type=feature (not corrective bug repair); static hint: requires private credentials,0,,automatic
reflex-dev__reflex-4620,reflex-dev/reflex,bug_repair,0.9,Medium,,,1,913.0,2025-04-30T19:07:03.106682Z,,,1,0,,1,1,2981,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-18097,conan-io/conan,bug_repair,0.9,Easy,,,1,510.7,2025-04-30T19:09:26.771816Z,,,1,0,,1,1,4375,keep,,1,static hint: mentions network/external service -> manual review,automatic
jarun__buku-829,jarun/buku,bug_repair,0.57,Easy,,,1,506.0,2025-04-30T19:08:54.190185Z,,,1,0,,1,45,1078,keep,,1,static hint: mentions network/external service -> manual review,automatic
pdm-project__pdm-3440,pdm-project/pdm,bug_repair,0.8,Medium,,,1,501.1,2025-04-30T19:10:15.127475Z,,,1,0,,1,1,941,keep,,1,static hint: mentions network/external service -> manual review,automatic
pypa__twine-1066,pypa/twine,build,0.56,Easy,,,1,447.9,2025-04-30T19:09:35.442702Z,,,1,0,,0,3,182,remove,task_type=build (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
modelcontextprotocol__python-sdk-167,modelcontextprotocol/python-sdk,bug_repair,0.8,Hard,,,1,453.0,2025-04-30T19:10:55.66124Z,,,1,0,,1,2,156,keep,,1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-6479,streamlink/streamlink,bug_repair,0.79,Easy,,,1,546.1,2025-04-30T19:11:19.655448Z,,,1,0,,1,4,6036,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6036 tests) -> long runtime,automatic
privacyidea__privacyidea-4251,privacyidea/privacyidea,bug_repair,0.9,Medium,,,1,574.9,2025-04-30T19:11:42.212913Z,,,0,0,,1,1,2022,keep,,0,,automatic
reata__sqllineage-557,reata/sqllineage,feature,0.64,Easy,,,1,749.6,2025-04-30T19:13:50.107347Z,,,0,0,,0,4,405,remove,task_type=feature (not corrective bug repair),0,,automatic
conan-io__conan-15914,conan-io/conan,feature,0.9,Medium,,,1,563.0,2025-04-30T19:17:08.028816Z,,,0,0,,0,2,3738,remove,task_type=feature (not corrective bug repair),0,,automatic
matplotlib__matplotlib-27840,matplotlib/matplotlib,feature,0.9,Hard,,,1,1229.7,2025-04-30T19:13:24.00474Z,,,1,0,,0,1,7853,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7853 tests) -> long runtime,automatic
matplotlib__matplotlib-28487,matplotlib/matplotlib,bug_repair,0.9,Easy,,,1,1210.5,2025-04-30T19:13:42.646747Z,,,1,0,,1,1,8092,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8092 tests) -> long runtime,automatic
wireservice__csvkit-1241,wireservice/csvkit,bug_repair,0.57,Hard,,,1,459.9,2025-04-30T19:14:12.779314Z,,,0,0,,1,7,289,keep,,0,,automatic
conan-io__conan-15453,conan-io/conan,question,0.9,Medium,,,1,588.3,2025-04-30T19:17:44.431333Z,,,0,0,,0,1,3573,remove,task_type=question (not corrective bug repair),0,,automatic
pydata__xarray-10141,pydata/xarray,bug_repair,0.57,Easy,,,1,1275.3,2025-05-09T06:11:54.488505Z,,,1,0,,1,2,16404,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (16404 tests) -> long runtime,automatic
ipython__ipython-14466,ipython/ipython,unknown,0.2,Easy,,,1,503.0,2025-04-30T19:15:43.870718Z,,,0,0,,0,1,1218,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
stanford-crfm__helm-3467,stanford-crfm/helm,bug_repair,0.79,Hard,,,1,7462.8,2025-04-30T19:29:11.844893Z,,,1,0,,1,1,290,keep,,1,static hint: mentions network/external service -> manual review,automatic
pvlib__pvlib-python-2133,pvlib/pvlib-python,bug_repair,0.85,Medium,,,1,725.4,2025-04-30T19:18:17.773961Z,,,1,0,,1,1,1188,keep,,1,static hint: mentions network/external service -> manual review,automatic
deepset-ai__haystack-8875,deepset-ai/haystack,bug_repair,0.9,Hard,,,1,9001.9,2025-04-30T19:29:12.023676Z,,,0,0,,1,263,1962,keep,,1,very large image (9002 MB) -> slow environment; large fail_to_pass set (263 tests),automatic
kozea__weasyprint-2301,Kozea/WeasyPrint,unknown,0.2,Medium,,,1,526.3,2025-04-30T19:18:38.241512Z,,,0,0,,0,1,2698,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
python-attrs__attrs-1253,python-attrs/attrs,bug_repair,0.85,Medium,,,1,449.8,2025-04-30T19:18:08.697943Z,,,0,0,,1,1,1387,keep,,0,,automatic
