task_id,repo,split,base_commit,gold_commit,gold_commit_count,commit_urls,pull_number,pull_url,gold_patch_file,gold_files_changed,gold_loc_added,gold_loc_deleted,gold_modules_changed
keras-team__keras-19387,keras-team/keras,held_out,2958e0a8e61b01523b6232486683e21e22c85465,09aeb51158a77e0bdbb428616710b4596c4a7ee2,2,https://github.com/keras-team/keras/commit/99377ea827898c99028ed1c835d6367912a4af7a https://github.com/keras-team/keras/commit/09aeb51158a77e0bdbb428616710b4596c4a7ee2,19387,https://github.com/keras-team/keras/pull/19387,gold/patches/keras-team__keras-19387.patch,1,4,0,1
python-control__python-control-1111,python-control/python-control,discovery,ebff1259a45dc7c45409ae439d36d7607afe86ee,a05b9d50f8304e17ed46d299df79d1d3667d0088,3,https://github.com/python-control/python-control/commit/52ab45e7a4289fe15fb8ba5e44f6afc3127fde4c https://github.com/python-control/python-control/commit/b7eeb79c2c1a21a0bb6416bcb62f4f57ab2ec886 https://github.com/python-control/python-control/commit/a05b9d50f8304e17ed46d299df79d1d3667d0088,1111,https://github.com/python-control/python-control/pull/1111,gold/patches/python-control__python-control-1111.patch,1,1,2,1
pvlib__pvlib-python-2100,pvlib/pvlib-python,held_out,8e2bc9199f47ce98acfd7d91cf57f2589f41c252,a1807932d80a8fe3c2ec9db1edaa988e1b31202e,25,https://github.com/pvlib/pvlib-python/commit/fe0162480fe6d8c4c7c3a3ab42243ea1f8e9a0b4 https://github.com/pvlib/pvlib-python/commit/be7a79863e3f4b60b2cd09b6f3d4bf44cdaf2fee https://github.com/pvlib/pvlib-python/commit/d6ef34b4fc40db4bf25d0ca9a2ea1ba8fa305291 https://github.com/pvlib/pvlib-python/commit/6b5f1b6a3141e1e34f0272461c5e992652b5c4c6 https://github.com/pvlib/pvlib-python/commit/70c832a8a7ea3aa1dcafb1a20ba682d2108c59f7 https://github.com/pvlib/pvlib-python/commit/ed4a9730bbdc2dd9c8b9eb7eec44563e0c2d9e5a https://github.com/pvlib/pvlib-python/commit/4157f7f75004419f8a7b380e87131afc4fdf18b6 https://github.com/pvlib/pvlib-python/commit/16d266fed840ff6fd28513d17af3080929fb9459 https://github.com/pvlib/pvlib-python/commit/e7cc7d08094b50019f7fd6d52b78bfbf5491b110 https://github.com/pvlib/pvlib-python/commit/e373a70c22e79a6b49c2aea35b8c8883f247fb79 https://github.com/pvlib/pvlib-python/commit/3cb6c759ec95897d42a6609024c83fab6ac9432a https://github.com/pvlib/pvlib-python/commit/ca6ddf6dacccda5cf47a5de16ca74343697dbcfb https://github.com/pvlib/pvlib-python/commit/9d171f02c817109deb918a4359eb175134bf93a1 https://github.com/pvlib/pvlib-python/commit/755eb3d5ab2a5407fb294fc5cc1927e613624162 https://github.com/pvlib/pvlib-python/commit/24ec55b6f5e349894470f36aa394d88e5148ddc9 https://github.com/pvlib/pvlib-python/commit/fc3e784d0551a21d7c1642fda18b5e17a845c9fb https://github.com/pvlib/pvlib-python/commit/f39042911bda47ea0d646f305bb558c7d95182b3 https://github.com/pvlib/pvlib-python/commit/b556456bab4f08be5f39440fda0530fbc09a0966 https://github.com/pvlib/pvlib-python/commit/51b31bc88c38daf62f9b16736fa55a23b051e915 https://github.com/pvlib/pvlib-python/commit/341aafa80b1f51bda880439992467b572f77ae99 https://github.com/pvlib/pvlib-python/commit/5ee902ad6d5f0db8cfdd83283b9bb6e6fb0e1212 https://github.com/pvlib/pvlib-python/commit/046c67dfd444de6a052b3e9cd2cc6fabcccd077b https://github.com/pvlib/pvlib-python/commit/80fe9e82fe859cf14bce1c9797f68c2bfe695f7a https://github.com/pvlib/pvlib-python/commit/397d1dcf01c81f51d5a8c2c3fc0cac42e028a4e7 https://github.com/pvlib/pvlib-python/commit/a1807932d80a8fe3c2ec9db1edaa988e1b31202e,2100,https://github.com/pvlib/pvlib-python/pull/2100,gold/patches/pvlib__pvlib-python-2100.patch,2,64,52,2
encode__starlette-2909,encode/starlette,pilot,c8a46925366361e40b65b117473db1342895b904,ca5a683c4965b9255bc2feae8480c6971158b0be,1,https://github.com/encode/starlette/commit/ca5a683c4965b9255bc2feae8480c6971158b0be,2909,https://github.com/encode/starlette/pull/2909,gold/patches/encode__starlette-2909.patch,1,3,3,1
beeware__briefcase-1638,beeware/briefcase,held_out,eac7ab8263362d8cbcc273f08c788d8183d22ea9,f25c22a9b87f03c7db6a9b0430875498c82fffd6,5,https://github.com/beeware/briefcase/commit/f336908e6da9070e17bf237cd5a712fb054c59f3 https://github.com/beeware/briefcase/commit/f78865d260111db91019f011399bdcbbf504aa73 https://github.com/beeware/briefcase/commit/4c7adf0915f0e926caadf243c559a85778e1da67 https://github.com/beeware/briefcase/commit/27103f92ce4be36d9c047f9b168812401d1944c2 https://github.com/beeware/briefcase/commit/f25c22a9b87f03c7db6a9b0430875498c82fffd6,1638,https://github.com/beeware/briefcase/pull/1638,gold/patches/beeware__briefcase-1638.patch,2,2,1,2
aws-cloudformation__cfn-lint-3337,aws-cloudformation/cfn-lint,discovery,75410e89cbbff6fb0f1603dc53eaebdc40bef058,36e9f5538fa0afc317676b260a86618a80ce9cb4,1,https://github.com/aws-cloudformation/cfn-lint/commit/36e9f5538fa0afc317676b260a86618a80ce9cb4,3337,https://github.com/aws-cloudformation/cfn-lint/pull/3337,gold/patches/aws-cloudformation__cfn-lint-3337.patch,1,9,0,1
beeware__briefcase-1689,beeware/briefcase,held_out,5616e145960775ab7673765b2c4c966928b8034e,5c93750941d43269fb6063d9afd05c194ee15e67,3,https://github.com/beeware/briefcase/commit/648976e520e5bf4030da10153644007bd5d6950b https://github.com/beeware/briefcase/commit/7483acff3a17c06a47f0c4d423fbf959c7e56f3d https://github.com/beeware/briefcase/commit/5c93750941d43269fb6063d9afd05c194ee15e67,1689,https://github.com/beeware/briefcase/pull/1689,gold/patches/beeware__briefcase-1689.patch,4,45,60,3
reflex-dev__reflex-4347,reflex-dev/reflex,held_out,34c11fdf108395fcacbe2488655969fef5c7958c,99dd4c6e6ba8b648a64edfee6aac8e420d4c3841,5,https://github.com/reflex-dev/reflex/commit/b3fb1bdca025f69006d8b4824ca515300cc3c6ad https://github.com/reflex-dev/reflex/commit/a91f89aade92d8a67956ea7aa49b019b327f7f51 https://github.com/reflex-dev/reflex/commit/d077034f5df113cbe48b0fee0223c0ec954a44b1 https://github.com/reflex-dev/reflex/commit/bac3cd4870cfeef373a107602216f4a6a2734be9 https://github.com/reflex-dev/reflex/commit/99dd4c6e6ba8b648a64edfee6aac8e420d4c3841,4347,https://github.com/reflex-dev/reflex/pull/4347,gold/patches/reflex-dev__reflex-4347.patch,1,22,0,1
pypsa__pypsa-1172,PyPSA/PyPSA,discovery,7b02177e9bf01dc0c7734cb7af9021c952426d56,9a7ea931f39e0b02910afd7a552b14a673505926,5,https://github.com/PyPSA/PyPSA/commit/881d38dc2febe5365566e5e216a10170e1f9bb13 https://github.com/PyPSA/PyPSA/commit/98b271f0f8f21d2e16f92f5c57d72b55ded08e18 https://github.com/PyPSA/PyPSA/commit/51f151c7a6226ac1e4b0f2b7154b12eff2a58a6a https://github.com/PyPSA/PyPSA/commit/05c12df2568cd66ba45dabc859b767aaac23b59a https://github.com/PyPSA/PyPSA/commit/9a7ea931f39e0b02910afd7a552b14a673505926,1172,https://github.com/PyPSA/PyPSA/pull/1172,gold/patches/pypsa__pypsa-1172.patch,2,7,4,2
beeware__briefcase-1827,beeware/briefcase,held_out,7ffbb0a7d7d89a5f6103106c7e40367361f84c0c,bda871ef6df49976ffeeb6b2f863afbc9701e71b,7,https://github.com/beeware/briefcase/commit/ee8e5f457754c9b7e2a948cbb29d6641f12e43bb https://github.com/beeware/briefcase/commit/c7893a786901e1cf359808bb88eb190be2e3ba66 https://github.com/beeware/briefcase/commit/884aee17728a29f8f8d2c77ef45aa49b499a4397 https://github.com/beeware/briefcase/commit/550d7a37fbd9fc2e34db208fab4a92e48cd6be2e https://github.com/beeware/briefcase/commit/ac2b10b8ff6bc26a6c67a4af0529e13ed469a038 https://github.com/beeware/briefcase/commit/97a4a07614c17bea3f993137415f32dbb317ad07 https://github.com/beeware/briefcase/commit/bda871ef6df49976ffeeb6b2f863afbc9701e71b,1827,https://github.com/beeware/briefcase/pull/1827,gold/patches/beeware__briefcase-1827.patch,3,27,1,2
fonttools__fonttools-3520,fonttools/fonttools,discovery,d757bfac8a140832fcb7ebdf1bd502480d6a6911,0902d1e48290cfc194dc2bdec782f9af39f29b7e,1,https://github.com/fonttools/fonttools/commit/0902d1e48290cfc194dc2bdec782f9af39f29b7e,3520,https://github.com/fonttools/fonttools/pull/3520,gold/patches/fonttools__fonttools-3520.patch,3,87,1,2
pdm-project__pdm-3237,pdm-project/pdm,discovery,fba5a6a65c37c2b9307c4d6c8ce3aacf7abb7c92,7a4e3a35e5bc720c06225d56f9e24a1e4dbd6d4b,6,https://github.com/pdm-project/pdm/commit/3fce1f075c6ced40d6ebdad73622802a0935447c https://github.com/pdm-project/pdm/commit/0642350ff71c54563b881a3e39d79ad35d5aa844 https://github.com/pdm-project/pdm/commit/6ac4844c1c29054407eabe1dce8e4478f04d890c https://github.com/pdm-project/pdm/commit/52492df89755fdd94dc1ab51b3efe56615db76c7 https://github.com/pdm-project/pdm/commit/0dc01eb96660cc9e2d863b1ff3b8bcf6f5171512 https://github.com/pdm-project/pdm/commit/7a4e3a35e5bc720c06225d56f9e24a1e4dbd6d4b,3237,https://github.com/pdm-project/pdm/pull/3237,gold/patches/pdm-project__pdm-3237.patch,2,53,22,2
pvlib__pvlib-python-2291,pvlib/pvlib-python,held_out,afdcdd4acc3fd00420a656b1c106d9a8bb85ad29,f3da1809c9ba135b5420d790d4127680dfaee195,30,https://github.com/pvlib/pvlib-python/commit/48e4df999f0e888e73050a9574a0c59cebe702bc https://github.com/pvlib/pvlib-python/commit/80cf9c7f233e5a4879bf64620ce5b7a7c5d3acce https://github.com/pvlib/pvlib-python/commit/10eb7f1b0c0be995604f23e0cd4a4a059d8ebd28 https://github.com/pvlib/pvlib-python/commit/d984b61303d6c183be113e2a959c5cad5aacd700 https://github.com/pvlib/pvlib-python/commit/302b4f89e5055eb62e682a497acb7b4ef8d2397b https://github.com/pvlib/pvlib-python/commit/f7e5e127a8b5593d7b93bb027dd6a320427f99d5 https://github.com/pvlib/pvlib-python/commit/328afc8d0845e2b59a62a5ff3ca873ac381fb8b0 https://github.com/pvlib/pvlib-python/commit/58e9e8f3bd51e953f5a5ed21f5e2988920a41daa https://github.com/pvlib/pvlib-python/commit/e5aa05c6cac48181c57685f67b24a1b4eb97a4f8 https://github.com/pvlib/pvlib-python/commit/f961e2b1042409e3637d7c2965ca94ac8101065b https://github.com/pvlib/pvlib-python/commit/41864fcc69d1cb13e4f75c1b38122739ca3d65d3 https://github.com/pvlib/pvlib-python/commit/8d0d11757800f92cdd033913707cad6576b68969 https://github.com/pvlib/pvlib-python/commit/4975364ba4ff562285b75827d34871baa00b0786 https://github.com/pvlib/pvlib-python/commit/0ef21f7d301966f06866c3d416d2a159593e27b7 https://github.com/pvlib/pvlib-python/commit/c71fd81fbfc6893bc7bd1d369006c8b99a2b0807 https://github.com/pvlib/pvlib-python/commit/e8810c45d4bc266efe09954fb9c5f52311350d45 https://github.com/pvlib/pvlib-python/commit/e935effd0c0988d3667a28b3f790f2cf76641633 https://github.com/pvlib/pvlib-python/commit/959a916394ad3bf7796a9615c8953ab8ec4f0a03 https://github.com/pvlib/pvlib-python/commit/d02923f394b2d88732b5936886a577329842d793 https://github.com/pvlib/pvlib-python/commit/58d04b4b1266bd08f8d5f476f43a2cd7fa3bd22f https://github.com/pvlib/pvlib-python/commit/5a01abcdecb5648fad4c8845152401ac981ceed9 https://github.com/pvlib/pvlib-python/commit/7046b38ac9cc83c1f2f9c46e360906a9f58ce811 https://github.com/pvlib/pvlib-python/commit/0d5955f1ccbe1361cf6fe77934cea5d698cde5bc https://github.com/pvlib/pvlib-python/commit/9bb971215311cc6f1a8853f8057285c655fab03b https://github.com/pvlib/pvlib-python/commit/4ef201b3ffeb960f4a5b4d56d0297a42b012642d https://github.com/pvlib/pvlib-python/commit/c9bb8c0373ea985f8d7823511aaa4bd6131392d0 https://github.com/pvlib/pvlib-python/commit/1b67713f7d379c0e696d940795cc83cf80951b8e https://github.com/pvlib/pvlib-python/commit/78f2a69d75d8f43a1490c2b6b9cb578aef04963a https://github.com/pvlib/pvlib-python/commit/521fabe270d80035841d957f6de2ac46525de311 https://github.com/pvlib/pvlib-python/commit/f3da1809c9ba135b5420d790d4127680dfaee195,2291,https://github.com/pvlib/pvlib-python/pull/2291,gold/patches/pvlib__pvlib-python-2291.patch,2,56,38,2
ipython__ipython-14486,ipython/ipython,held_out,ad07901d8cf6fb874262c6387bd24d9e5a284144,8fb51573248f2996fd03150a16c4f5439d925f99,1,https://github.com/ipython/ipython/commit/8fb51573248f2996fd03150a16c4f5439d925f99,14486,https://github.com/ipython/ipython/pull/14486,gold/patches/ipython__ipython-14486.patch,2,13,4,1
pdm-project__pdm-2750,pdm-project/pdm,discovery,397d9b013c6ab0d26b8c71cebd5cccd998d599ff,486cd53e32088fc255033cf6e4b2c0c6ba7a0dab,1,https://github.com/pdm-project/pdm/commit/486cd53e32088fc255033cf6e4b2c0c6ba7a0dab,2750,https://github.com/pdm-project/pdm/pull/2750,gold/patches/pdm-project__pdm-2750.patch,5,35,14,2
keras-team__keras-19844,keras-team/keras,held_out,1c60668f6bdd05dab619806e7b2dc25d3ed4ccbf,aea74f14939c1fc4a66e5cea87e2388d28273f28,2,https://github.com/keras-team/keras/commit/4bd95b437fc7f61cdd2074da30f080014ac80c2b https://github.com/keras-team/keras/commit/aea74f14939c1fc4a66e5cea87e2388d28273f28,19844,https://github.com/keras-team/keras/pull/19844,gold/patches/keras-team__keras-19844.patch,2,2,0,1
kozea__weasyprint-2300,Kozea/WeasyPrint,discovery,ca74c8e81ce48b0f7b838492cab8634b9f1d33b7,0883acf9d96f7ebfc226c83102427d9a4cc20880,1,https://github.com/Kozea/WeasyPrint/commit/0883acf9d96f7ebfc226c83102427d9a4cc20880,2300,https://github.com/Kozea/WeasyPrint/pull/2300,gold/patches/kozea__weasyprint-2300.patch,1,3,3,1
kedro-org__kedro-3715,kedro-org/kedro,discovery,0fe2f1752ac67f9ce6d75bbe7a7fbe089b65ddff,facc2ad12f6fe6d843f9111367cc7d76ee32e0d2,7,https://github.com/kedro-org/kedro/commit/fbc6570366aa94b5836109db9d08e3de26af04ab https://github.com/kedro-org/kedro/commit/7e2394d5562b5a2af1702698dbea30ea17a88ffc https://github.com/kedro-org/kedro/commit/c7a24875c76acf731e41fa7e3a0cb4fc9bcfdf05 https://github.com/kedro-org/kedro/commit/0e971bdb053698e2eb5e9faef78cff0e2f43bbc5 https://github.com/kedro-org/kedro/commit/7c8ccaa98c438ca5545ae31ff8486ea0cf09eb87 https://github.com/kedro-org/kedro/commit/15b2c728cae33ba4dfdb3e8f469401b76fb7249c https://github.com/kedro-org/kedro/commit/facc2ad12f6fe6d843f9111367cc7d76ee32e0d2,3715,https://github.com/kedro-org/kedro/pull/3715,gold/patches/kedro-org__kedro-3715.patch,2,23,3,2
ipython__ipython-14503,ipython/ipython,held_out,78fea5f8d7bf6ca55796e82ed341e7fd291878f0,ed2b9275249c2fa00de0ec2bc5e8e3f91032f03b,1,https://github.com/ipython/ipython/commit/ed2b9275249c2fa00de0ec2bc5e8e3f91032f03b,14503,https://github.com/ipython/ipython/pull/14503,gold/patches/ipython__ipython-14503.patch,1,23,20,1
geopandas__geopandas-3378,geopandas/geopandas,pilot,2d2d94b1a67e0f1cff7bcd9d2bf4f603c936d027,3791d58512f55db6c7b2f7e9486929d52495b820,10,https://github.com/geopandas/geopandas/commit/1f7bf9069d04a579710bd33dcbf324c4ab7d895e https://github.com/geopandas/geopandas/commit/18494c474d676b2440fabf9191758bc988e9d0f9 https://github.com/geopandas/geopandas/commit/63390f27ab4a617ed43cb6092ed53be9c4ff32c4 https://github.com/geopandas/geopandas/commit/21e06302a731c8f05d7643e995f2e62fea4fa0ae https://github.com/geopandas/geopandas/commit/c7897c22eec15ac868475a1d5e33935370d57358 https://github.com/geopandas/geopandas/commit/d0d4a878f5f0b44f9df2c92c30f42d32260466ff https://github.com/geopandas/geopandas/commit/bac5f6b31d0673ef364f7320d97770a6e0635b65 https://github.com/geopandas/geopandas/commit/7cdc5b2a853a69ae9eb46248b40781b25425df13 https://github.com/geopandas/geopandas/commit/edda0c185de97da73b044a6ee7f8152f8d846e8f https://github.com/geopandas/geopandas/commit/3791d58512f55db6c7b2f7e9486929d52495b820,3378,https://github.com/geopandas/geopandas/pull/3378,gold/patches/geopandas__geopandas-3378.patch,2,7,5,2
pylint-dev__pylint-9594,pylint-dev/pylint,discovery,3c8be8ee40babf9bcbaae53b9f2ec518c6d76ca7,1f2a0dab1f2d65bdbbc3fca695f2cc3d75c04ff9,8,https://github.com/pylint-dev/pylint/commit/13accb55ece3fe55a71bc904726f5aae4dcbcfb6 https://github.com/pylint-dev/pylint/commit/bf17fd740525e8bdf308250bddec0076dfd43f6a https://github.com/pylint-dev/pylint/commit/9cc8a2a40d568d5239c0f65c17b0aee636026d8b https://github.com/pylint-dev/pylint/commit/b3d15fd68be4ed46a3019958dd4c318879e051b4 https://github.com/pylint-dev/pylint/commit/530d1e84d7ea532a373374f4757133ca6dfe63c7 https://github.com/pylint-dev/pylint/commit/0bd8a1a48888f593991e013a4fbaa96ad70eeeb5 https://github.com/pylint-dev/pylint/commit/7b5ddeaf2b3a8a84569bd7166ddf7c977b624cd1 https://github.com/pylint-dev/pylint/commit/1f2a0dab1f2d65bdbbc3fca695f2cc3d75c04ff9,9594,https://github.com/pylint-dev/pylint/pull/9594,gold/patches/pylint-dev__pylint-9594.patch,2,7,0,2
joke2k__faker-2074,joke2k/faker,pilot,754f979dfad93a6270d947a001da2ebed59512c5,097db943e9707ee8f64026fe0be7672c29cd0020,3,https://github.com/joke2k/faker/commit/8ce0e0eb6689caab4ff244fcb016e86d76350ea9 https://github.com/joke2k/faker/commit/7d667081a1cb82ba339047e7246816b27803df75 https://github.com/joke2k/faker/commit/097db943e9707ee8f64026fe0be7672c29cd0020,2074,https://github.com/joke2k/faker/pull/2074,gold/patches/joke2k__faker-2074.patch,1,576,157,1
deepset-ai__haystack-6717,deepset-ai/haystack,discovery,0616197b44ae95da03aad7e5ac3997b243bd735d,9e6ee1d389f53e8d5204c0499689d1997a81eaae,3,https://github.com/deepset-ai/haystack/commit/0e395405a6378c743cf83886d1ed9555a416127d https://github.com/deepset-ai/haystack/commit/d1fa0bed436f60efb15f4303879e35cd3a3aaea8 https://github.com/deepset-ai/haystack/commit/9e6ee1d389f53e8d5204c0499689d1997a81eaae,6717,https://github.com/deepset-ai/haystack/pull/6717,gold/patches/deepset-ai__haystack-6717.patch,2,7,1,2
patroni__patroni-3018,patroni/patroni,held_out,b09af642e6a345c021860148fd9946e1698ad545,4727333003564f32413deda7b53cf520c90df5b1,4,https://github.com/patroni/patroni/commit/0b58e5c32d0fc896f5476df6b8ae094ba5a6a40f https://github.com/patroni/patroni/commit/9a10ec79c431f5a408500363877522c9badfd227 https://github.com/patroni/patroni/commit/189522169e74d7cea0d4f6ee8fc72485162a6906 https://github.com/patroni/patroni/commit/4727333003564f32413deda7b53cf520c90df5b1,3018,https://github.com/patroni/patroni/pull/3018,gold/patches/patroni__patroni-3018.patch,2,63,19,1
kedro-org__kedro-3693,kedro-org/kedro,discovery,12bb1dd23855454a0e18a67843fc88540cc2eaf8,e4b32930e24e2a7d2f833a479c6ccc4623973df4,10,https://github.com/kedro-org/kedro/commit/e33556ef1b5ee0568ba17d3b8830453af51c3c96 https://github.com/kedro-org/kedro/commit/f2a9000cc07ab98f199031be8ba7a6a172fa2114 https://github.com/kedro-org/kedro/commit/8f82253efdf4a743db7653880645b73c696016d0 https://github.com/kedro-org/kedro/commit/d7f071843772b28f4e858ba9b28d83ff16e1d7c1 https://github.com/kedro-org/kedro/commit/b6d1eabec07c6ab816e06cdee7c5ed3b9c8d4595 https://github.com/kedro-org/kedro/commit/19715b1910ddc88ba03bc759ad2e2a19c53a4b0b https://github.com/kedro-org/kedro/commit/683e02a97f81576aa2b5f689ecfc2088508a35da https://github.com/kedro-org/kedro/commit/c211a968414520dbfc8fa2a8fae367331a64a15c https://github.com/kedro-org/kedro/commit/061a49910ae1887e107c53d52d6a7a9c7460a1ff https://github.com/kedro-org/kedro/commit/e4b32930e24e2a7d2f833a479c6ccc4623973df4,3693,https://github.com/kedro-org/kedro/pull/3693,gold/patches/kedro-org__kedro-3693.patch,2,9,2,2
stanfordnlp__dspy-1556,stanfordnlp/dspy,discovery,92d25a7066227d18f852eb49a397b46c11f0dc1a,ff53b20a6fc66ea4e55f393085c391d474ea111e,6,https://github.com/stanfordnlp/dspy/commit/8c929d3ec08da2669eb73973762d2d69e85aae7f https://github.com/stanfordnlp/dspy/commit/6779776480f24ff65d93436c3663d62193517e05 https://github.com/stanfordnlp/dspy/commit/557e126c14dfc958cd53b282d0f969ece6aef4d0 https://github.com/stanfordnlp/dspy/commit/691ab1016bfb7180057d1b52fadc3975b7fc0d5f https://github.com/stanfordnlp/dspy/commit/5682a53072e7dd6c2b58d091f001178268a24b72 https://github.com/stanfordnlp/dspy/commit/ff53b20a6fc66ea4e55f393085c391d474ea111e,1556,https://github.com/stanfordnlp/dspy/pull/1556,gold/patches/stanfordnlp__dspy-1556.patch,3,80,34,1
sissbruecker__linkding-820,sissbruecker/linkding,discovery,cb0301fd9e55bc5bb4eb50ae3800a9a5d0168145,01d8d29f619cadd6bf48cd5b3a7ad80e256f55f4,1,https://github.com/sissbruecker/linkding/commit/01d8d29f619cadd6bf48cd5b3a7ad80e256f55f4,820,https://github.com/sissbruecker/linkding/pull/820,gold/patches/sissbruecker__linkding-820.patch,3,33,23,1
jupyterlab__jupyter-ai-1257,jupyterlab/jupyter-ai,discovery,7b4586ef2adc560b457731ae07be87e348a8769e,c2679d284284bcafcc9444a2a27d964dfe16caf7,9,https://github.com/jupyterlab/jupyter-ai/commit/60a4f3fb053bdcc14ec1d98fa9942e1693b17191 https://github.com/jupyterlab/jupyter-ai/commit/6adb79fabb9f123599b199d14dcb6723a8b71836 https://github.com/jupyterlab/jupyter-ai/commit/b167f56956e6c102e8ffaa3f34cd69963aaf2d57 https://github.com/jupyterlab/jupyter-ai/commit/631d885f4821d16e428a8e06127181d18724a6df https://github.com/jupyterlab/jupyter-ai/commit/4655b8ff686d9a49040e98cecf2a224cf7dcf757 https://github.com/jupyterlab/jupyter-ai/commit/2eda9bfa5ae87e92a737ed3c88dc4be557abb7f6 https://github.com/jupyterlab/jupyter-ai/commit/d5ebac642baf1a25e75f76b0360a24ebf0fe62d7 https://github.com/jupyterlab/jupyter-ai/commit/3734564a528c5f5725d01f50f430c438d1f56e30 https://github.com/jupyterlab/jupyter-ai/commit/c2679d284284bcafcc9444a2a27d964dfe16caf7,1257,https://github.com/jupyterlab/jupyter-ai/pull/1257,gold/patches/jupyterlab__jupyter-ai-1257.patch,6,33,16,1
pylint-dev__pylint-10141,pylint-dev/pylint,discovery,14b242f66d3c8f0e3f27b05f948ae9005052e8c0,d3cb8de1fe2c4c325820f5fa596f64e8fc2d28dc,4,https://github.com/pylint-dev/pylint/commit/f782b59ba2312ac2120abf11bd21079218c463b1 https://github.com/pylint-dev/pylint/commit/027a3e2e6954458d564b1d4ccc2b71ab60021b45 https://github.com/pylint-dev/pylint/commit/f08024b240eb53ae6b534ab566b57c0e50f88e6e https://github.com/pylint-dev/pylint/commit/d3cb8de1fe2c4c325820f5fa596f64e8fc2d28dc,10141,https://github.com/pylint-dev/pylint/pull/10141,gold/patches/pylint-dev__pylint-10141.patch,5,31,3,2
matplotlib__matplotlib-27833,matplotlib/matplotlib,pilot,c0071b825b5b1d97b9216acd7b67b47004375ef2,4dc8db12fd402ba70877196be53d9edab4f5d4b6,1,https://github.com/matplotlib/matplotlib/commit/4dc8db12fd402ba70877196be53d9edab4f5d4b6,27833,https://github.com/matplotlib/matplotlib/pull/27833,gold/patches/matplotlib__matplotlib-27833.patch,2,25,2,2
